DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:         1
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
8941   WIDEMATCH                          2X2.5     GAL       117         66.150
1252   ACURON                             BULK      GAL       118         62.470
1867   BICEP II MAGNUM FC                 BULK      GAL       118         37.700
1882   BICEP II MAGNUM                    BULK      GAL       118         37.700
1887   BICEP LITE II MAGNUM               BULK      GAL       118         50.260
1904   BROADAXE XC                        BULK      GAL       118        116.740
2031   BOUNDARY 6.5 EC                    BULK      GAL       118         73.890
2075   CALLISTO XTRA ENHANCED             BULK      GAL       118         89.320
2987   DUAL II G MAGNUM                   BULK      LB        118          2.130
3005   DUAL II MAGNUM                     BULK      GAL       118        103.170
3013   DUAL II MAGNUM SI                  BULK      GAL       118         74.550
3015   DUAL MAGNUM                        BULK      GAL       118         96.990
3028   DURAMAX                            BULK      GAL       118         25.000
3553   INSTINCT W/AF                      2X2.5     GAL       118         36.070
3554   INSTINCT W/AF                      250GAL    GAL       118         35.500
3562   FULTIME NXT                        BULK      GAL       118         39.180
3862   KEYSTONE NXT                       BULK      GAL       118         46.940
3878   KEYSTONE LA NXT                    BULK      GAL       118         59.380
3943   INSTINCT II                        BULK      GAL       118         35.190
3948   INSTINCT II                        250GAL    GAL       118         35.910
3949   INSTINCT II                        2X2.5     GAL       118         36.900
4050   LEXAR EZ-BULK                      BULK      GAL       118         54.470
4227   LUMAX EZ-BULK                      BULK      GAL       118         65.240
5803   PREFIX                             BULK      GAL       118         43.210
6478   SURPASS NXT                        BULK      GAL       118         97.290
6483   SURESTART II - BULK                BULK      GAL       118         82.470
6501   SONALAN HFP                        BULK      GAL       118         39.590
8918   WIDEMATCH                          BULK      GAL       118         61.920
8927   WIDEMATCH                          250GAL    GAL       118         65.100
8959   ZEMAX                              BULK      GAL       118         72.540
4045   LEVERAGE 360                       110GAL    GAL       119        253.580
8924   WOLVERINE ADVANCED                 2X2.12    GAL       119         95.550
6480   SURESTART                          BULK      GAL       121         80.840
1670   BASF COMPLETE CUBE                 1EA       EA        122     31,831.800
1671   BASF DEEP FREEZE CUBE              1EA       EA        122      6,353.570
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        69
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
1674   BASF DEFEND YOUR FAIRWAY CUBE      1EA       EA        122     20,729.140
1675   BASF HONOR AMERICA CUBE            1EA       EA        122     16,776.830
1676   BASF MINI YOUR CUBE                1EA       EA        122      5,551.440
1678   BASF MORE RESILIENCE CUBE          1EA       EA        122     19,640.930
1679   BASF PLANT HEALTH CUBE             1EA       EA        122      7,764.660
1680   BASF SEASON FOUNDATION CUBE        1EA       EA        122     23,415.980
2195   CLEARCAST HERBICIDE                2X1       GAL       122        253.100
2409   CUTLESS MEC                        2X2.5     GAL       122        364.000
2413   CUTLESS 50W-30 LB. SUPER PAK       60X8OZ    DRM       122      3,810.000
3061   EMERALD FUNGICIDE                  10X.49    LB        122        296.000
3067   ECHELON 4SC HERBICIDE              4X1       GAL       122        280.000
3070   EMERALD FUNGICIDE                  50X.49    LB        122        255.000
3230   ESPLANADE 200 SC (CONCENTRATE)     2X2.5     GAL       122      1,044.480
3231   ESPLANADE 200 SC (CONCENTRATE)     4X1       QT        122        289.600
3504   GALLEON SC AQUATIC HERBICIDE       6X1       QT        122        537.380
3566   FREEHAND 1.75G HERBICIDE           50LB      LB        122          1.800
3675   HONOR INTRINSIC FUNGICIDE          36LB      LB        122         98.880
3690   INSIGNIA SC INTRINSIC              2X2.5     GAL       122      1,060.800
3691   INSIGNIA SC INTRINSIC(4X30.5OZ)    4X1       BTL       122        393.450
3692   INSIGNIA SC INTRINSIC(4X122OZ)     4X1       BTL       122      1,470.100
3751   HONOR INTRINSIC FUNGICIDE          6X3       LB        122        134.000
3895   KOMEEN CRYSTAL AQUATIC HERB.       20LB      LB        122         11.250
3896   KOMEEN AQUATIC HERBICIDE           2X2.5     GAL       122         27.900
4040   LEGACY TURF GROWTH REGULATOR       2X2.5     GAL       122        380.000
4120   LEXICON INTRINSIC FUNGICIDE        4X21 O    FOZ       122         20.110
5525   MUSKETEER TURF GROWTH REGULATOR    2X2.5     GAL       122        280.000
5572   NAUTIQUE AQUATIC HERBICIDE         2X2.5     GAL       122         34.900
5573   NAUTIQUE AQUATIC HERBICIDE         275GAL    GAL       122         30.630
5636   OASIS AQUATIC HERBICIDE            6X1       QT        122        627.600
5677   PAGEANT INTRINSIC FUNGICIDE        4X1       LB        122         81.000
5706   PERSPECTIVE HERBICIDE (12X1.25)    12X1.2    LB        122         77.460
5853   PENDULUM AQUACAP                   15GAL     GAL       122         46.000
6077   RENOVATE 3 AQUATIC HERBICIDE       2X2.5     GAL       122         99.740
6078   RENOVATE MAX G                     40LB      BAG       122        122.400
6096   PYLON MITICIDE-INSECTICIDE         2X.5      GAL       122      2,677.500
6361   SEPRO ALGAE SOLUTION - NORTH       1EA       EA        122        645.000
6362   SEPRO ALGAE & WEED SOL. - NORTH    1EA       EA        122        805.000
6387   STINGRAY AQUATIC HERBICIDE         2X2.5     GAL       122        512.000
6388   STINGRAY AQUATIC HERBICIDE         6X1       QT        122        147.200
6405   SEPRO ALGAE SOLUTION - SOUTH       1EA       EA        122        915.000
6406   SEPRO ALGAE & WEED SOL. - SOUTH    1EA       EA        122      1,075.000
6419   STREAMLINE HERBICIDE               20LB      LB        122         86.520
6432   SONAR SRP                          40LB      LB        122         30.740
6447   SOLITARE 75 WG HERBICIDE-XL        4X4LB     LB        122         98.750
6643   SULTAN MITICIDE                    4X16      FOZ       122          8.210
6848   SONAR QUICK RELEASE                40LB      LB        122         29.400
6852   SONAR AS                           4X1       GAL       122      1,940.410
6854   SONAR H4C AQUATIC HERBICIDE        40LB      LB        122         17.300
7360   TRIPLE CROWN GOLF INSECTICIDE      4X1       GAL       122        210.000
7361   TRIPLE CROWN T&O INSECTICIDE       4X1       GAL       122        210.000
DSCPRD.IN                                                        DATE:   3/07/16
                          DISCOUNT SCHEDULES AND PRICES          PAGE:        70
                              FOR RETAIL PRODUCTS                               


                                          PKG               DISCOUNT     CURRENT
PRD #            DESCRIPTION              SIZE      UOM    SCHEDULE #     PRICE 
=====  ===============================    =====     ===    ==========    =======
7852   VIEWPOINT HERBICIDE                20LB      LB        122         61.650
8946   XZEMPLAR FUNGICIDE                 2X114O    FOZ       122         13.390
8951   XZEMPLAR FUNGICIDE                 4X11.4    FOZ       122         15.400
3350   FLUENCY AGENT                      4X4.4L    LB        125         15.900
3722   GRAMOXONE SL 2.0                   120GAL    GAL       125         36.700
3801   ILEVO                              15GAL     GAL       125      1,689.450
3183   ELEMENT 3A                         2X2.5     GAL       126         60.700
3184   ELEMENT 4                          2X2.5     GAL       126         68.000
5700   PATHFINDER II                      2X2.5     GAL       126         44.250
5701   PATHWAY                            2X2.5     GAL       126         34.250
2159   COLORANT-BLUE (NUFARM)             2X2.5     GAL       128         84.000
2163   COLORANT-BLUE-CUSTOM BLEND         1EA       GAL       128         84.000
2175   COLORANT-GREEN-CUSTOM BLEND        1EA       GAL       128        108.000
